,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
10,n000001same/06326.jpg,124.403,20.025,22.672,22.627,40.012,20.0,47.043,46.39,17.263,35.44,34.176,42.297,69.462,149.345,220.912,132.458,54.148,38.833,55.0,248.453,193.582,109.165,84.481,69.181,11.045,0.876,0.463,0.409,0.717,0.583,0.501,0.552,0.314,0.04500000178813934,0.3479999899864197,0.41,0.456,0.456,0.359,0.313,0.322,0.498,0.49,0.491
11,n000001same/17776.jpg,109.659,14.142,14.765,12.042,34.366,21.932,40.792,38.639,15.033,30.083,29.967,39.051,61.131,123.016,187.601,109.371,48.166,34.132,60.0,227.407,168.268,93.68,75.326,59.808,11.18,0.897,0.486,0.44,0.709,0.393,0.518,0.791,0.326,-1.003000020980835,0.20900000631809235,0.786,0.676,0.68,0.45,0.39,0.403,0.65,0.634,0.634
12,n000001same/02201.jpg,121.655,16.279,22.023,21.633,38.328,22.023,35.128,34.525,17.464,32.757,32.985,45.541,79.246,166.544,235.153,133.364,54.918,41.304,98.0,291.757,194.139,111.162,83.361,73.007,13.153,0.826,0.438,0.412,0.752,0.528,0.546,0.808,0.337,-0.30399999022483826,0.32600000500679016,0.424,0.457,0.454,0.356,0.312,0.322,0.467,0.406,0.409
13,n000001same/12726.jpg,129.468,23.195,22.204,20.616,45.177,20.881,47.297,46.271,17.117,32.573,31.016,41.11,66.121,146.168,210.95,130.981,56.436,41.0,92.0,285.377,194.031,110.023,84.291,65.253,18.248,0.92,0.446,0.431,0.726,0.522,0.488,0.787,0.313,-0.09300000220537186,0.32199999690055847,0.612,0.546,0.549,0.373,0.33,0.344,0.705,0.654,0.653
14,n000001same/09851.jpg,112.792,12.649,20.125,20.248,33.956,17.088,44.385,44.643,15.524,32.249,30.017,37.363,67.72,134.373,186.893,118.596,47.434,36.77,73.0,239.493,168.885,90.139,78.848,56.462,7.616,0.904,0.42,0.4,0.775,0.549,0.474,0.602,0.362,0.39800000190734863,0.27000001072883606,0.573,0.525,0.527,0.419,0.39,0.4,0.633,0.574,0.577
15,n000001same/14251.jpg,142.021,19.105,21.633,19.849,51.478,24.698,54.452,54.745,16.125,37.855,37.162,43.186,69.584,146.086,218.014,126.289,54.589,40.025,88.0,293.343,206.344,116.181,90.554,65.146,19.235,0.946,0.446,0.432,0.733,0.518,0.477,1.007,0.319,-0.10300000011920929,0.2939999997615814,0.64,0.578,0.583,0.402,0.348,0.363,0.646,0.594,0.596
16,n000001same/02226.jpg,129.869,17.117,25.612,22.672,45.044,23.087,42.012,41.11,19.235,33.121,32.985,45.277,78.918,157.991,230.521,139.043,58.421,44.102,95.0,298.203,203.298,119.017,85.0,74.108,19.0,0.882,0.469,0.42,0.755,0.547,0.533,1.11,0.342,-0.5730000138282776,0.29899999499320984,0.466,0.468,0.467,0.346,0.295,0.304,0.442,0.449,0.449
17,n000001same/01151.jpg,105.0,13.038,18.868,15.0,30.017,17.72,43.105,34.132,17.117,29.155,29.155,41.195,73.246,126.321,189.003,116.0,49.0,37.216,88.0,236.476,148.758,74.733,75.007,45.541,8.0,0.787,0.361,0.422,0.76,0.455,0.549,0.614,0.388,-0.7549999952316284,0.2619999945163727,0.665,0.656,0.656,0.42,0.395,0.404,0.681,0.686,0.685
18,n000001same/11126.jpg,122.376,16.125,16.279,15.297,41.11,23.022,42.426,44.922,17.464,33.541,35.903,44.643,72.035,143.68,209.067,125.575,53.759,38.639,92.0,271.347,180.036,99.182,81.744,58.078,13.153,0.861,0.404,0.428,0.719,0.409,0.546,0.816,0.345,-0.6869999766349792,0.2840000092983246,0.583,0.535,0.535,0.377,0.343,0.356,0.437,0.402,0.403
19,n000001same/14801.jpg,131.214,16.279,25.807,25.0,42.579,24.021,49.366,52.469,17.464,36.235,36.222,40.025,64.031,140.246,211.218,137.481,54.342,43.186,86.0,277.13,191.638,103.31,88.645,61.008,12.166,0.907,0.435,0.395,0.795,0.588,0.452,0.747,0.303,-0.8199999928474426,0.2669999897480011,0.476,0.444,0.447,0.402,0.36,0.373,0.462,0.409,0.408
20,n000001same/14826.jpg,124.338,18.248,21.401,18.028,38.639,24.021,49.366,48.26,16.492,35.355,35.228,41.0,68.659,145.561,213.581,134.648,58.549,41.304,80.0,266.177,186.682,101.316,85.703,63.008,9.487,0.874,0.433,0.435,0.705,0.477,0.478,0.52,0.321,-0.5709999799728394,0.26100000739097595,0.551,0.511,0.512,0.382,0.348,0.362,0.498,0.438,0.438
21,n000001same/09651.jpg,115.117,14.142,18.868,18.601,37.216,17.464,44.407,43.738,16.125,32.985,32.202,40.447,65.115,127.738,179.293,115.122,48.052,34.482,37.0,201.102,164.575,86.683,77.929,49.729,11.18,0.918,0.389,0.417,0.718,0.543,0.519,0.791,0.363,0.004000000189989805,0.21899999678134918,0.596,0.563,0.563,0.432,0.386,0.4,0.687,0.633,0.635
22,n000001same/09876.jpg,122.184,16.279,20.591,19.209,40.447,17.72,46.098,44.385,17.263,34.366,33.541,38.639,65.513,126.696,180.945,128.098,50.448,40.804,67.0,239.535,173.902,92.179,81.786,52.202,12.166,0.961,0.412,0.394,0.809,0.488,0.472,0.747,0.362,0.13600000739097595,0.2549999952316284,0.576,0.528,0.53,0.412,0.361,0.374,0.65,0.616,0.617
23,n000001same/04601.jpg,133.18,18.248,21.471,20.616,44.911,21.541,48.508,47.854,17.263,35.511,34.482,43.738,73.164,142.144,208.952,130.614,56.294,40.804,83.0,270.601,189.188,101.242,88.284,56.648,16.492,0.905,0.399,0.431,0.725,0.516,0.495,0.904,0.35,0.22699999809265137,0.25200000405311584,0.651,0.561,0.564,0.419,0.35,0.366,0.681,0.639,0.642
24,n000001same/20626.jpg,124.427,15.524,20.125,19.416,39.294,21.954,47.127,45.88,16.279,33.136,33.287,40.792,65.307,130.541,210.098,115.694,49.477,37.336,93.0,269.072,178.732,93.984,85.147,55.036,12.369,0.851,0.422,0.428,0.755,0.53,0.479,0.797,0.311,0.039000000804662704,0.21799999475479126,0.627,0.577,0.581,0.432,0.37,0.384,0.769,0.696,0.698
25,n000001same/20651.jpg,127.346,15.811,18.682,15.0,41.976,22.825,48.384,47.76,16.279,33.541,31.906,42.755,70.093,137.768,202.781,129.283,56.754,39.85,114.0,298.493,187.856,102.883,85.376,61.717,15.524,0.926,0.448,0.439,0.702,0.423,0.501,0.982,0.346,-0.21400000154972076,0.25099998712539673,0.688,0.603,0.604,0.395,0.347,0.36,0.685,0.625,0.627
26,n000001same/11651.jpg,130.115,13.342,20.809,18.439,41.773,23.409,49.82,48.836,16.125,35.693,36.249,41.049,69.354,141.227,205.183,126.775,55.444,39.623,93.0,279.732,188.088,100.578,88.459,59.237,12.369,0.917,0.419,0.437,0.715,0.495,0.464,0.927,0.338,-0.7480000257492065,0.2639999985694885,0.649,0.58,0.582,0.455,0.395,0.409,0.72,0.641,0.641
27,n000001same/16251.jpg,111.005,12.0,19.105,17.692,35.057,19.416,43.105,43.186,15.0,32.573,31.623,37.0,62.032,123.146,182.0,116.004,49.041,37.121,58.0,222.182,164.247,88.566,76.007,53.6,8.062,0.902,0.435,0.423,0.757,0.496,0.487,0.672,0.341,-0.18199999630451202,0.27799999713897705,0.678,0.586,0.594,0.498,0.438,0.45,0.577,0.519,0.521
28,n000001same/14226.jpg,127.738,12.369,22.472,21.401,37.855,21.84,53.367,50.01,15.133,35.511,35.355,44.407,76.655,148.098,216.541,135.518,58.249,43.012,85.0,274.782,191.024,101.39,89.944,63.6,8.246,0.882,0.429,0.43,0.738,0.51,0.494,0.667,0.354,0.2160000056028366,0.3009999990463257,0.613,0.555,0.558,0.472,0.43,0.443,0.688,0.637,0.641
29,n000001same/09376.jpg,116.108,17.0,21.26,20.518,38.118,21.024,47.096,49.041,17.029,31.385,30.083,38.013,61.0,130.062,186.067,121.0,50.01,37.121,71.0,248.0,177.0,99.02,78.026,61.205,12.042,0.951,0.471,0.413,0.742,0.563,0.487,0.708,0.328,-0.42800000309944153,0.32600000500679016,0.522,0.495,0.496,0.408,0.36,0.37,0.554,0.519,0.519
30,n000001same/12576.jpg,132.966,15.297,21.954,22.023,45.1,20.616,50.22,50.488,18.111,37.108,34.928,43.417,73.98,146.659,207.299,135.915,57.271,42.059,98.0,284.586,187.417,99.464,87.966,54.818,15.033,0.904,0.374,0.421,0.734,0.523,0.494,0.983,0.357,0.12399999797344208,0.2849999964237213,0.569,0.526,0.528,0.4,0.342,0.355,0.647,0.596,0.599
31,n000001same/11601.jpg,127.318,16.125,21.401,19.799,41.195,21.84,52.469,52.469,18.028,34.205,34.928,42.107,72.111,146.031,220.275,135.37,61.205,40.311,78.0,264.186,186.682,101.0,86.145,60.166,13.038,0.847,0.412,0.452,0.659,0.511,0.489,0.809,0.327,-0.39399999380111694,0.26899999380111694,0.617,0.556,0.559,0.406,0.349,0.36,0.628,0.579,0.578
32,n000001same/03376.jpg,133.507,15.524,23.022,20.616,43.738,21.541,53.367,50.22,16.125,35.903,36.235,47.096,73.553,141.598,213.565,131.107,56.436,41.231,99.0,284.424,187.243,98.351,89.805,55.462,15.297,0.877,0.392,0.43,0.731,0.529,0.524,0.985,0.344,-0.3880000114440918,0.23100000619888306,0.629,0.573,0.579,0.415,0.365,0.379,0.652,0.598,0.602
33,n000001same/02126.jpg,114.983,13.153,14.318,11.662,35.511,22.472,35.693,34.205,19.235,35.903,34.438,43.417,69.462,147.411,218.435,126.02,58.549,36.222,102.0,289.884,188.905,109.659,79.511,74.216,7.28,0.865,0.503,0.465,0.619,0.359,0.546,0.553,0.318,-0.2529999911785126,0.3240000009536743,0.739,0.695,0.697,0.438,0.377,0.389,0.587,0.567,0.571
34,n000001same/10076.jpg,117.686,15.297,20.125,19.416,38.471,17.088,46.098,44.922,16.492,32.558,31.305,39.051,63.063,128.55,185.648,125.96,50.289,39.56,68.0,234.61,168.077,88.769,79.31,50.596,12.369,0.905,0.394,0.399,0.787,0.5,0.492,0.809,0.34,0.5350000262260437,0.24500000476837158,0.601,0.522,0.527,0.423,0.361,0.376,0.597,0.541,0.542
35,n000001same/06576.jpg,130.752,16.125,21.954,21.932,41.304,21.587,51.624,49.366,16.031,34.713,35.341,41.195,72.339,147.275,209.745,141.693,59.414,44.147,81.0,268.464,188.096,98.843,89.454,57.723,13.038,0.897,0.392,0.419,0.743,0.497,0.461,0.809,0.345,0.03999999910593033,0.2709999978542328,0.598,0.526,0.531,0.408,0.352,0.366,0.595,0.562,0.561
36,n000001same/12051.jpg,118.878,15.297,20.0,17.889,35.355,21.024,50.804,49.649,17.464,31.385,33.956,46.487,68.007,143.569,213.476,118.962,51.546,37.483,104.0,277.13,173.807,91.088,83.678,56.009,9.487,0.814,0.39,0.433,0.727,0.505,0.556,0.62,0.319,-0.8410000205039978,0.2939999997615814,0.701,0.58,0.589,0.392,0.375,0.386,0.529,0.473,0.474
37,n000001same/16801.jpg,117.835,13.038,17.029,16.125,41.049,22.091,42.19,42.426,15.133,32.202,32.558,37.656,61.814,126.127,181.033,114.756,49.649,36.346,60.0,233.309,173.416,97.0,76.942,56.036,14.0,0.958,0.444,0.433,0.732,0.456,0.489,1.074,0.341,-0.8479999899864197,0.2639999985694885,0.674,0.581,0.584,0.421,0.371,0.384,0.551,0.471,0.47
38,n000001same/14326.jpg,133.843,18.248,21.471,17.692,43.417,24.352,56.321,55.902,17.029,38.079,36.77,43.186,69.181,147.275,226.0,126.151,54.589,40.025,128.0,324.006,197.312,107.448,90.449,64.514,11.402,0.873,0.438,0.433,0.733,0.489,0.477,0.625,0.306,0.029999999329447746,0.2809999883174896,0.712,0.632,0.636,0.443,0.398,0.414,0.672,0.611,0.612
39,n000001same/12326.jpg,128.996,16.031,20.809,20.616,45.277,20.224,48.508,46.69,18.439,38.639,37.162,41.593,72.007,131.214,195.972,125.936,54.918,35.44,53.0,239.207,186.55,102.825,83.726,57.559,13.153,0.952,0.439,0.436,0.645,0.584,0.497,0.82,0.367,-0.041999999433755875,0.2529999911785126,0.544,0.515,0.517,0.404,0.347,0.358,0.53,0.495,0.497
40,n000001same/16276.jpg,114.983,16.125,15.556,14.765,38.21,20.0,45.277,46.098,18.248,33.615,34.525,35.511,57.871,122.483,182.165,116.559,51.352,34.366,89.0,255.441,166.676,90.089,76.792,52.0,9.22,0.915,0.425,0.441,0.669,0.441,0.462,0.572,0.318,-0.6399999856948853,0.28200000524520874,0.609,0.572,0.571,0.447,0.392,0.409,0.527,0.46,0.46
41,n000001same/01176.jpg,106.118,9.055,19.209,17.804,29.428,17.72,48.094,48.094,16.0,29.12,31.765,42.048,73.0,130.015,190.066,122.102,52.038,38.053,73.0,226.716,154.055,78.102,77.0,48.765,5.099,0.811,0.375,0.426,0.731,0.486,0.546,0.563,0.384,-0.7440000176429749,0.2280000001192093,0.618,0.592,0.592,0.465,0.441,0.449,0.562,0.502,0.5
42,n000001same/06751.jpg,126.775,17.117,19.698,18.385,39.319,21.19,49.244,47.381,19.026,33.838,33.106,46.098,76.236,142.425,210.012,130.25,57.559,40.262,92.0,272.655,181.497,94.366,87.464,55.362,13.342,0.864,0.389,0.442,0.699,0.473,0.527,0.779,0.363,0.06199999898672104,0.28700000047683716,0.63,0.591,0.594,0.427,0.362,0.377,0.675,0.618,0.623
43,n000001same/10251.jpg,112.539,16.031,18.601,18.028,34.234,16.031,43.012,44.045,16.125,30.871,30.806,38.328,62.29,131.746,187.523,126.194,52.086,39.205,63.0,224.377,161.524,83.217,78.313,49.041,9.22,0.861,0.372,0.413,0.753,0.467,0.489,0.575,0.332,-0.08699999749660492,0.2750000059604645,0.585,0.536,0.54,0.413,0.377,0.393,0.522,0.467,0.469
44,n000001same/21626.jpg,123.794,15.297,19.723,19.849,42.107,19.416,49.649,48.374,17.117,36.139,33.242,39.319,67.082,141.905,204.365,130.05,54.918,38.601,44.0,225.621,182.014,100.285,81.744,58.464,12.166,0.891,0.412,0.422,0.703,0.513,0.481,0.795,0.328,0.20399999618530273,0.2709999978542328,0.543,0.517,0.518,0.402,0.346,0.358,0.564,0.517,0.518
45,n000001same/11026.jpg,106.099,14.142,19.105,16.553,31.401,20.224,46.271,42.297,19.925,30.529,33.242,47.539,74.33,132.28,202.406,126.301,53.151,41.012,78.0,232.948,155.425,81.154,74.733,50.0,7.616,0.768,0.378,0.421,0.772,0.435,0.636,0.539,0.367,-0.38600000739097595,0.23800000548362732,0.584,0.567,0.57,0.341,0.357,0.365,0.484,0.438,0.44
46,n000001same/07026.jpg,130.015,17.0,20.616,19.799,45.044,19.0,48.0,47.011,17.0,36.401,35.903,40.012,66.008,144.087,207.196,127.142,54.083,37.483,59.0,246.073,187.096,102.176,85.0,57.559,15.0,0.903,0.399,0.425,0.693,0.539,0.471,0.882,0.319,0.02500000037252903,0.34299999475479126,0.54,0.521,0.52,0.419,0.354,0.368,0.529,0.469,0.469
47,n000001same/16476.jpg,110.164,13.0,16.279,14.422,37.014,22.561,46.011,43.012,14.036,31.623,32.28,35.128,58.138,123.045,185.691,109.458,49.092,34.059,61.0,226.035,165.048,92.655,73.335,55.902,9.0,0.889,0.454,0.449,0.694,0.451,0.479,0.692,0.313,-0.9430000185966492,0.24899999797344208,0.7,0.611,0.616,0.466,0.421,0.433,0.652,0.551,0.553
48,n000001same/00801.jpg,118.36,12.649,18.788,17.205,38.328,22.361,44.011,42.059,16.492,35.228,33.121,40.025,72.533,136.945,193.062,124.193,55.082,37.0,78.0,254.372,178.732,99.02,80.05,60.926,8.944,0.926,0.445,0.444,0.672,0.486,0.5,0.707,0.376,-0.7179999947547913,0.2669999897480011,0.594,0.556,0.558,0.386,0.35,0.36,0.637,0.599,0.6
49,n000001same/09901.jpg,111.198,14.318,19.698,17.804,34.525,16.155,45.122,43.932,15.524,32.558,30.414,38.833,65.97,130.817,186.29,126.606,51.42,39.925,60.0,223.913,164.976,88.295,76.688,53.852,8.544,0.886,0.412,0.406,0.776,0.47,0.506,0.597,0.354,0.34700000286102295,0.2529999911785126,0.62,0.561,0.563,0.412,0.379,0.392,0.684,0.641,0.643
50,n000001same/16126.jpg,110.223,15.0,17.029,15.0,34.015,20.224,45.0,45.011,15.133,31.016,31.048,36.346,63.388,122.053,182.888,114.215,50.09,36.0,78.0,237.002,159.003,83.295,76.236,49.649,8.062,0.869,0.407,0.439,0.719,0.445,0.477,0.537,0.347,-0.6480000019073486,0.2720000147819519,0.715,0.622,0.625,0.415,0.396,0.407,0.613,0.535,0.534
51,n000001same/18776.jpg,107.075,15.033,16.401,13.601,33.061,19.647,40.012,34.0,15.297,30.463,30.083,38.471,60.531,123.179,185.132,111.041,49.041,35.128,73.0,232.215,159.314,85.843,74.027,53.852,9.0,0.861,0.437,0.442,0.716,0.427,0.52,0.599,0.327,-1.1080000400543213,0.23199999332427979,0.666,0.657,0.657,0.433,0.396,0.409,0.48,0.531,0.53
52,n000001same/04976.jpg,117.154,15.0,20.518,17.692,40.05,22.136,37.108,37.014,17.117,32.202,31.048,42.297,64.498,134.082,209.194,119.419,54.231,37.054,107.0,281.301,174.485,98.478,77.104,60.083,14.0,0.834,0.448,0.454,0.683,0.516,0.549,0.933,0.308,-0.6259999871253967,0.3009999990463257,0.656,0.608,0.609,0.392,0.381,0.395,0.586,0.52,0.522
53,n000001same/07426.jpg,119.218,14.318,18.788,19.105,36.346,18.028,47.676,46.271,19.235,33.956,32.202,40.792,77.466,134.082,199.582,129.437,54.745,39.217,54.0,226.736,173.277,90.427,82.873,54.129,9.487,0.868,0.404,0.423,0.716,0.483,0.492,0.663,0.388,0.640999972820282,0.20900000631809235,0.624,0.573,0.575,0.383,0.369,0.381,0.666,0.604,0.609
54,n000001same/13701.jpg,118.343,17.029,20.248,17.692,35.128,19.235,47.518,40.025,17.029,30.676,30.871,44.0,67.0,135.237,208.406,120.416,53.151,37.656,69.0,243.288,174.797,91.984,83.217,57.28,11.045,0.839,0.424,0.441,0.708,0.504,0.529,0.649,0.321,-0.4090000092983246,0.24699999392032623,0.639,0.644,0.644,0.441,0.405,0.417,0.726,0.696,0.694
55,n000001same/07601.jpg,123.794,12.042,21.471,19.105,41.11,23.537,53.367,46.271,18.0,30.463,29.155,51.157,81.222,145.055,220.055,143.694,58.694,46.573,107.0,293.246,186.96,104.235,82.735,63.348,18.0,0.85,0.437,0.408,0.793,0.436,0.618,1.495,0.369,0.04699999839067459,0.26600000262260437,0.664,0.594,0.597,0.358,0.384,0.384,0.688,0.67,0.671
56,n000001same/02876.jpg,124.68,14.036,17.493,15.556,41.593,24.352,38.601,40.2,16.125,37.855,37.162,45.177,71.449,147.031,214.674,125.483,53.235,40.311,60.0,254.152,194.815,112.294,83.217,70.88,10.198,0.907,0.482,0.424,0.757,0.41,0.543,0.727,0.333,-0.9369999766349792,0.2750000059604645,0.605,0.59,0.592,0.419,0.38,0.394,0.513,0.573,0.57
57,n000001same/14926.jpg,120.416,17.029,21.932,20.518,38.118,22.091,49.0,47.011,17.117,34.928,33.734,40.112,67.119,139.703,210.402,116.0,49.01,36.125,71.0,257.018,186.024,104.077,82.298,66.37,9.055,0.884,0.475,0.422,0.737,0.588,0.487,0.532,0.319,-0.6140000224113464,0.3050000071525574,0.595,0.539,0.542,0.4,0.368,0.381,0.511,0.465,0.463
58,n000001same/21576.jpg,118.377,15.133,19.723,19.209,38.471,18.439,48.26,46.53,18.248,33.541,32.65,40.608,67.912,140.89,201.804,118.663,52.173,34.785,48.0,223.886,176.4,96.509,79.906,58.052,10.198,0.874,0.412,0.44,0.667,0.56,0.508,0.674,0.337,0.48399999737739563,0.2750000059604645,0.569,0.537,0.538,0.396,0.355,0.369,0.603,0.55,0.554
59,n000001same/09951.jpg,111.005,14.318,18.974,17.692,32.388,16.492,43.681,41.437,17.263,32.985,29.967,39.812,72.567,124.338,183.861,130.05,53.6,39.56,72.0,226.418,155.541,76.903,78.645,44.643,7.616,0.846,0.359,0.412,0.738,0.463,0.506,0.532,0.395,0.48399999737739563,0.24300000071525574,0.666,0.592,0.594,0.401,0.365,0.377,0.734,0.697,0.697
60,n000001same/17126.jpg,105.043,9.0,21.26,20.616,28.018,19.235,45.0,46.043,14.036,32.28,33.242,34.132,62.073,122.589,182.538,127.475,53.151,39.0,68.0,218.009,150.013,73.246,77.104,45.277,0.0,0.822,0.369,0.417,0.734,0.537,0.443,0.0,0.34,-0.8730000257492065,0.27799999713897705,0.498,0.486,0.488,0.591,0.525,0.535,0.54,0.491,0.491
61,n000001same/07301.jpg,117.038,15.0,19.105,18.439,35.014,18.682,48.094,48.042,16.125,30.676,33.242,42.297,63.388,137.713,205.088,115.156,47.17,37.121,108.0,274.117,166.193,84.853,82.098,50.22,9.055,0.81,0.365,0.41,0.787,0.506,0.515,0.604,0.309,-0.5059999823570251,0.2720000147819519,0.66,0.62,0.626,0.47,0.429,0.445,0.62,0.544,0.546
62,n000001same/08601.jpg,110.114,16.0,21.26,17.804,35.014,19.235,48.26,47.096,18.111,30.871,29.12,40.112,69.26,125.483,187.096,126.063,53.009,40.112,61.0,219.021,158.028,83.295,75.107,48.662,11.0,0.845,0.388,0.42,0.757,0.487,0.534,0.688,0.37,-0.5550000071525574,0.23100000619888306,0.58,0.559,0.562,0.406,0.359,0.371,0.537,0.456,0.458
63,n000001same/12001.jpg,120.669,16.125,17.692,15.652,36.222,21.095,50.09,48.374,16.492,33.541,34.525,41.231,65.0,136.062,209.614,119.52,51.788,38.053,87.0,266.317,179.471,96.047,84.528,60.407,8.246,0.856,0.444,0.433,0.735,0.438,0.488,0.511,0.31,-0.8529999852180481,0.2770000100135803,0.692,0.63,0.632,0.409,0.393,0.404,0.556,0.492,0.493
64,n000001same/12376.jpg,126.151,15.297,23.601,23.601,41.304,21.587,51.923,49.82,13.342,34.928,33.106,41.593,71.021,132.518,212.577,133.754,56.294,41.761,95.0,277.966,183.984,99.247,84.853,58.241,13.153,0.865,0.439,0.421,0.742,0.565,0.49,0.86,0.334,0.2630000114440918,0.22300000488758087,0.55,0.507,0.511,0.436,0.361,0.373,0.683,0.631,0.63
65,n000001same/14301.jpg,148.57,19.235,20.809,17.029,55.227,25.962,54.231,54.918,18.0,40.262,37.947,43.105,69.116,146.055,217.018,125.575,54.148,38.639,107.0,314.951,208.952,116.181,93.343,62.032,22.204,0.963,0.425,0.431,0.714,0.49,0.462,1.154,0.318,-0.039000000804662704,0.27399998903274536,0.702,0.611,0.614,0.412,0.352,0.368,0.709,0.657,0.66
